0.4796824215628311,1.2888471932043,0.5323905487734331,0.08303308450557761,0.06604308503824907,0.039093377622522456,1.0,1.0,1.0,0.5233812075541631,1.2421611248780644,0.5557524636130944,0.0905570823725941,0.06859611473195938,0.05129534244485022,1.0,1.0,1.0
0.31871557864584915,1.4802725257356617,0.48492043101324617,0.09342647614879845,0.0730707717393093,0.03589254355133969,1.0,0.0,1.0,0.3655052835043976,1.4303759624351762,0.43276270529595023,0.07410556687939378,0.058021081327645684,0.03898289113222525,1.0,0.0,1.0
0.5203447163317914,1.2492379125186364,0.4856916338808859,0.07540170762547453,0.05147994938194694,0.026889500643598928,1.0,1.0,1.0,0.5810512678891308,1.191913903790382,0.4658700861932952,0.08115698772796247,0.060530121825603356,0.03629527201622018,1.0,1.0,1.0
0.5739290460909625,1.2572547522218094,0.5309114127557161,0.08227820317662923,0.06434499181957123,0.04255796958698522,1.0,1.0,1.0,0.5859746833561036,1.2383862875948413,0.5251236016208902,0.08734040582429807,0.06650293198238083,0.03849875956793223,1.0,1.0,1.0
0.5267829847116293,1.2757995215683702,0.5080604285414301,0.08012699525281358,0.05711859633594456,0.03238974203420757,1.0,1.0,1.0,0.5035506760690609,1.2993244337913663,0.4855501494929784,0.09864254846384979,0.0749134472071727,0.040646653270891835,1.0,1.0,1.0
0.5909124791892129,1.219497895988078,0.4733585529327285,0.08165802949638959,0.06376713666878209,0.031014151357525888,1.0,1.0,1.0,0.6270534471577102,1.1943077208977637,0.42829555825786136,0.08393369259167673,0.06401286329497984,0.02717752138466616,1.0,1.0,0.0
0.6151260027033111,1.2338511528789493,0.4832472993634194,0.09954811793259392,0.043432083197003465,0.03214879619046059,1.0,1.0,1.0,0.583879278622781,1.2622444031958369,0.4774407295716842,0.090342577684789,0.06313189140202269,0.03605422518793642,1.0,1.0,1.0
0.4954659678108193,1.2709521712762892,0.47962022746364547,0.10177119904577096,0.047804354550126466,0.026724220663194947,1.0,1.0,1.0,0.505660557636613,1.2561968850952343,0.4934184489327686,0.09362486837579598,0.06856893567913792,0.040346000076729706,1.0,1.0,1.0
0.43670293872827126,1.3513186943043844,0.47040343387047917,0.07165920954897395,0.057093312648398974,0.025319184849338167,1.0,1.0,1.0,0.45317655463977446,1.3530441652992853,0.43683025856256025,0.07926715599751079,0.06105591811809984,0.03035672788605731,1.0,1.0,0.0
0.4079074663276549,1.3830726820177428,0.47427861034311053,0.07077467535219097,0.05273195775019575,0.037242226201175496,1.0,1.0,1.0,0.4596337607917331,1.3474878459672248,0.440292026943878,0.08188180475728621,0.06115238874634628,0.027642647569556714,1.0,1.0,0.0
